Category,Product Name,Product ID,Unit,Unit ID,Is Default Unit,Tax Rate,Stock Follow,Price,Order Type
HAMMADDE,B sos,4391445,Tam,4669198,True,10.0,False,1.0,1
HAMMADDE,B sos,4391445,Tam,4669198,True,10.0,False,1.0,3
HAMMADDE,B sos,4391445,Tam,4669198,True,10.0,False,1.0,5
HAMMADDE,Cheddar Peyniri,4391446,Tam,4669199,True,10.0,False,2.39,1
HAMMADDE,Cheddar Peyniri,4391446,Tam,4669199,True,10.0,False,2.39,3
HAMMADDE,Cheddar Peyniri,4391446,Tam,4669199,True,10.0,False,2.39,5
HAMMADDE,Patates,4391448,300,4669201,True,10.0,False,14.7,1
HAMMADDE,Patates,4391448,300,4669201,True,10.0,False,14.7,3
HAMMADDE,Patates,4391448,300,4669201,True,10.0,False,14.7,5
HAMMADDE,Sucuk,4391449,Tam,4669202,True,10.0,False,11.0,1
HAMMADDE,Sucuk,4391449,Tam,4669202,True,10.0,False,11.0,3
HAMMADDE,Sucuk,4391449,Tam,4669202,True,10.0,False,11.0,5
HAMMADDE,Karamelize Soğan,4391450,Tam,4669203,True,10.0,False,2.0,1
HAMMADDE,Karamelize Soğan,4391450,Tam,4669203,True,10.0,False,2.0,3
HAMMADDE,Karamelize Soğan,4391450,Tam,4669203,True,10.0,False,2.0,5
HAMMADDE,İçecek,4391451,Tam,4669204,True,10.0,False,14.0,1
HAMMADDE,İçecek,4391451,Tam,4669204,True,10.0,False,14.0,3
HAMMADDE,İçecek,4391451,Tam,4669204,True,10.0,False,14.0,5
HAMMADDE,Jalapeno Sos,4391452,Tam,4669205,True,10.0,False,3.0,1
HAMMADDE,Jalapeno Sos,4391452,Tam,4669205,True,10.0,False,3.0,3
HAMMADDE,Jalapeno Sos,4391452,Tam,4669205,True,10.0,False,3.0,5
HAMMADDE,Köz Patlıcan Sos,4391453,Tam,4669206,True,10.0,False,2.0,1
HAMMADDE,Köz Patlıcan Sos,4391453,Tam,4669206,True,10.0,False,2.0,3
HAMMADDE,Köz Patlıcan Sos,4391453,Tam,4669206,True,10.0,False,2.0,5
HAMMADDE,BBQ sos,4391454,Tam,4669207,True,10.0,False,2.0,1
HAMMADDE,BBQ sos,4391454,Tam,4669207,True,10.0,False,2.0,3
HAMMADDE,BBQ sos,4391454,Tam,4669207,True,10.0,False,2.0,5
HAMMADDE,Chili Sos,4391455,Tam,4669208,True,10.0,False,2.0,1
HAMMADDE,Chili Sos,4391455,Tam,4669208,True,10.0,False,2.0,3
HAMMADDE,Chili Sos,4391455,Tam,4669208,True,10.0,False,2.0,5
HAMMADDE,Füme Bacon,4391456,Tam,4669209,True,10.0,False,5.7,1
HAMMADDE,Füme Bacon,4391456,Tam,4669209,True,10.0,False,5.7,3
HAMMADDE,Füme Bacon,4391456,Tam,4669209,True,10.0,False,5.7,5
HAMMADDE,Kaşar Peyniri,4391458,Tam,4669211,True,10.0,False,2.36,1
HAMMADDE,Kaşar Peyniri,4391458,Tam,4669211,True,10.0,False,2.36,3
HAMMADDE,Kaşar Peyniri,4391458,Tam,4669211,True,10.0,False,2.36,5
HAMMADDE,Domates ,4391459,Tam,4669212,True,10.0,False,2.0,1
HAMMADDE,Domates ,4391459,Tam,4669212,True,10.0,False,2.0,3
HAMMADDE,Domates ,4391459,Tam,4669212,True,10.0,False,2.0,5
HAMMADDE,Kavurma,4391460,Tam,4669213,True,10.0,False,17.1,1
HAMMADDE,Kavurma,4391460,Tam,4669213,True,10.0,False,17.1,3
HAMMADDE,Kavurma,4391460,Tam,4669213,True,10.0,False,17.1,5
HAMMADDE,Pastırma,4391461,Tam,4669214,True,10.0,False,12.0,1
HAMMADDE,Pastırma,4391461,Tam,4669214,True,10.0,False,12.0,3
HAMMADDE,Pastırma,4391461,Tam,4669214,True,10.0,False,12.0,5
HAMMADDE,Tandır Et,4391462,Tam,4669215,True,10.0,False,17.1,1
HAMMADDE,Tandır Et,4391462,Tam,4669215,True,10.0,False,17.1,3
HAMMADDE,Tandır Et,4391462,Tam,4669215,True,10.0,False,17.1,5
HAMMADDE,Relish Sos,4391464,Tam,4669217,True,10.0,False,3.0,1
HAMMADDE,Relish Sos,4391464,Tam,4669217,True,10.0,False,3.0,3
HAMMADDE,Relish Sos,4391464,Tam,4669217,True,10.0,False,3.0,5
HAMMADDE,Kıtır Soğan,4391465,Tam,4669218,True,10.0,False,3.0,1
HAMMADDE,Kıtır Soğan,4391465,Tam,4669218,True,10.0,False,3.0,3
HAMMADDE,Kıtır Soğan,4391465,Tam,4669218,True,10.0,False,3.0,5
HAMMADDE,Truffle Sos,4391466,Tam,4669219,True,10.0,False,4.0,1
HAMMADDE,Truffle Sos,4391466,Tam,4669219,True,10.0,False,4.0,3
HAMMADDE,Truffle Sos,4391466,Tam,4669219,True,10.0,False,4.0,5
HAMMADDE,Burger Köftesi 420 gr.,4391468,Tam,4669221,True,10.0,False,128.94,1
HAMMADDE,Burger Köftesi 420 gr.,4391468,Tam,4669221,True,10.0,False,128.94,3
HAMMADDE,Burger Köftesi 420 gr.,4391468,Tam,4669221,True,10.0,False,128.94,5
Pizza ,The 6X8 Pizza (no1),5373845,Tam,5701923,True,10.0,False,349.9,1
Pizza ,The 6X8 Pizza (no1),5373845,Tam,5701923,True,10.0,False,349.9,3
Pizza ,The 6X8 Pizza (no1),5373845,Tam,5701923,True,10.0,False,349.9,5
Pizza ,Pastrami Square Pizza (no2),5373846,Tam,5701924,True,10.0,False,299.9,1
Pizza ,Pastrami Square Pizza (no2),5373846,Tam,5701924,True,10.0,False,249.9,3
Pizza ,Pastrami Square Pizza (no2),5373846,Tam,5701924,True,10.0,False,249.9,5
Pizza ,Dsquared 2 Square Pizza (no3),5373853,Tam,5701931,True,10.0,False,281.69,1
Pizza ,Dsquared 2 Square Pizza (no3),5373853,Tam,5701931,True,10.0,False,281.69,3
Pizza ,Dsquared 2 Square Pizza (no3),5373853,Tam,5701931,True,10.0,False,281.69,5
Pizza ,Spicy Pep. 2.0 Pizza (no4),5373857,Tam,5701935,True,10.0,False,309.9,1
Pizza ,Spicy Pep. 2.0 Pizza (no4),5373857,Tam,5701935,True,10.0,False,309.9,3
Pizza ,Spicy Pep. 2.0 Pizza (no4),5373857,Tam,5701935,True,10.0,False,309.9,5
Pizza ,Plant Square Pizza (no6),5373861,Tam,5701939,True,10.0,False,299.9,1
Pizza ,Plant Square Pizza (no6),5373861,Tam,5701939,True,10.0,False,299.9,3
Pizza ,Plant Square Pizza (no6),5373861,Tam,5701939,True,10.0,False,299.9,5
Pizza ,Squared 4 Cheese Pizza (no7),5373867,Tam,5701945,True,10.0,False,299.9,1
Pizza ,Squared 4 Cheese Pizza (no7),5373867,Tam,5701945,True,10.0,False,299.9,3
Pizza ,Squared 4 Cheese Pizza (no7),5373867,Tam,5701945,True,10.0,False,299.9,5
Pizza ,Mushoroni Square Pizza (no8),5373872,Tam,5701950,True,10.0,False,319.9,1
Pizza ,Mushoroni Square Pizza (no8),5373872,Tam,5701950,True,10.0,False,319.9,3
Pizza ,Mushoroni Square Pizza (no8),5373872,Tam,5701950,True,10.0,False,319.9,5
Pizza ,Regular Square (no5),5373877,Tam,5701956,True,10.0,False,319.9,1
Pizza ,Regular Square (no5),5373877,Tam,5701956,True,10.0,False,319.9,3
Pizza ,Regular Square (no5),5373877,Tam,5701956,True,10.0,False,319.9,5
TAVUK BURGER,Basic Chicky Burger Menü,7107720,Tam,7514424,True,10.0,False,349.9,1
TAVUK BURGER,Basic Chicky Burger Menü,7107720,Tam,7514424,True,10.0,False,349.9,3
TAVUK BURGER,Basic Chicky Burger Menü,7107720,Tam,7514424,True,10.0,False,349.9,5
TAVUK BURGER,Onion Chicky Burger Menü,7107721,Tam,7514425,True,10.0,False,349.9,1
TAVUK BURGER,Onion Chicky Burger Menü,7107721,Tam,7514425,True,10.0,False,349.9,3
TAVUK BURGER,Onion Chicky Burger Menü,7107721,Tam,7514425,True,10.0,False,349.9,5
TAVUK BURGER,Burning Chicky Burger Menü,7107725,Tam,7514429,True,10.0,False,349.9,1
TAVUK BURGER,Burning Chicky Burger Menü,7107725,Tam,7514429,True,10.0,False,349.9,3
TAVUK BURGER,Burning Chicky Burger Menü,7107725,Tam,7514429,True,10.0,False,349.9,5
TAVUK BURGER,Chili Chicky Burger Menü,7107728,Tam,7514432,True,10.0,False,349.9,1
TAVUK BURGER,Chili Chicky Burger Menü,7107728,Tam,7514432,True,10.0,False,349.9,3
TAVUK BURGER,Chili Chicky Burger Menü,7107728,Tam,7514432,True,10.0,False,349.9,5
TAVUK BURGER,Turffle Chicky Burger Menü,7107730,Tam,7514434,True,10.0,False,349.9,1
TAVUK BURGER,Turffle Chicky Burger Menü,7107730,Tam,7514434,True,10.0,False,349.9,3
TAVUK BURGER,Turffle Chicky Burger Menü,7107730,Tam,7514434,True,10.0,False,349.9,5
MigrosHemen,Hot Chili Sos,3358779,Tam,3576746,True,1.0,False,6.0,3
MigrosHemen,Bbq Burger Menü,3358780,Tam,3576747,True,1.0,False,128.9,3
MigrosHemen,Fanta (33 Cl.),3358781,Tam,3576748,True,1.0,False,21.9,3
MigrosHemen,Garlic Sos,3358782,Tam,3576749,True,1.0,False,6.0,3
MigrosHemen,Cheddar Sticks,3358783,Tam,3576750,True,1.0,False,44.9,3
MigrosHemen,Burgerator Burger Menü,3358784,Tam,3576751,True,1.0,False,128.9,3
MigrosHemen,Köz Patlıcanlı Burger Menü,3358786,Tam,3576753,True,1.0,False,129.9,3
MigrosHemen,Thunder Burger Menü,3358787,Tam,3576754,True,1.0,False,139.9,3
MigrosHemen,Trüf Mantar Sos,3358788,Tam,3576755,True,1.0,False,8.0,3
MigrosHemen,Sucuklu Burger Menü,3358790,Tam,3576757,True,1.0,False,134.9,3
MigrosHemen,Lipton Ice Tea (33 Cl.),3358791,Tam,3576758,True,1.0,False,21.9,3
MigrosHemen,Fried Cheddar Balls,3358792,Tam,3576759,True,1.0,False,44.9,3
MigrosHemen,Triple Stack Burger Menü,3358793,Tam,3576760,True,1.0,False,199.9,3
MigrosHemen,Coca-cola Zero Sugar (33 Cl.),3358794,Tam,3576761,True,1.0,False,21.9,3
MigrosHemen,Ballı Hardal Sos,3358795,Tam,3576762,True,1.0,False,6.0,3
MigrosHemen,Ranch Sos,3358796,Tam,3576763,True,1.0,False,6.0,3
MigrosHemen,Soğan Halkası,3358797,Tam,3576764,True,1.0,False,44.9,3
MigrosHemen,Hot Chili Burger Menü,3358798,Tam,3576765,True,1.0,False,129.9,3
MigrosHemen,Cappy (25 Cl.),3358799,Tam,3576766,True,1.0,False,21.9,3
MigrosHemen,Anadolu Burger Menü,3358800,Tam,3576767,True,1.0,False,139.9,3
MigrosHemen,Cajun Soslu Patates Kızartması,3358801,Tam,3576768,True,1.0,False,39.9,3
MigrosHemen,Soda (20 Cl.),3358802,Tam,3576769,True,1.0,False,5.9,3
MigrosHemen,"Özerhisar Ayran (24,5 Cl.)",3358803,Tam,3576770,True,1.0,False,21.9,3
MigrosHemen,Barbekü Sos,3358804,Tam,3576771,True,1.0,False,6.0,3
MigrosHemen,Fried Mashed Mozzarella Balls With Jalapeno,3358805,Tam,3576772,True,1.0,False,44.9,3
MigrosHemen,Su (50 Cl.),3358806,Tam,3576773,True,1.0,False,4.9,3
MigrosHemen,Sprite (33 Cl.),3358807,Tam,3576774,True,1.0,False,21.9,3
MigrosHemen,Coca-cola (33 Cl.),3358808,Tam,3576775,True,1.0,False,21.9,3
MigrosHemen,Mushroom Burger Menü,3358809,Tam,3576776,True,1.0,False,134.9,3
MigrosHemen,Coca-cola Fırsatı (Burgerator Burger Menü),6170247,Tam,6538895,True,10.0,False,329.9,3
MigrosHemen,Truffles Burger Menü,6203785,Tam,6573758,True,10.0,False,357.9,3
MigrosHemen,Anadolu Burger (100 Gr.) Menü,7126356,Tam,7533837,True,10.0,False,467.41,3
MigrosHemen,Truffles Burger (100 Gr.) Menü,7126636,Tam,7534126,True,10.0,False,403.66,3
MigrosHemen,Burgerator Burger (100 Gr.) Menü,7126709,Tam,7534201,True,10.0,False,395.16,3
MigrosHemen,Mushroom Burger (140 Gr.) Menü,7132531,Tam,7540553,True,10.0,False,463.16,3
MigrosHemen,Mushroom Burger (100 Gr.) Menü,7135620,Tam,7543816,True,10.0,False,403.66,3
MigrosHemen,Truffles Burger (140 Gr.) Menü,7136394,Tam,7544796,True,10.0,False,463.16,3
MigrosHemen,Bbq Burger (280 Gr.) Menü,7136395,Tam,7544797,True,10.0,False,577.91,3
MigrosHemen,Truffles Burger (200 Gr.) Menü,7137706,Tam,7546167,True,10.0,False,524.36,3
MigrosHemen,Burgerator Burger (140 Gr.) Menü,7138903,Tam,7547450,True,10.0,False,463.16,3
MigrosHemen,Hot Chili Burger (100 Gr.) Menü,7143698,Tam,7552850,True,10.0,False,403.66,3
MigrosHemen,Hot Chili Burger (140 Gr.) Menü,7144032,Tam,7553260,True,10.0,False,463.16,3
MigrosHemen,Köz Patlıcanlı Burger (140 Gr.) Menü,7157098,Tam,7566468,True,10.0,False,463.16,3
MigrosHemen,Bbq Burger (100 Gr.) Menü,7158496,Tam,7568082,True,10.0,False,395.16,3
MigrosHemen,Burgerator Burger (200 Gr.) Menü,7163272,Tam,7573080,True,10.0,False,514.16,3
MigrosHemen,Thunder Burger (140 Gr.) Menü,7163478,Tam,7573289,True,10.0,False,463.16,3
MigrosHemen,Hot Chili Burger (280 Gr.) Menü,7163525,Tam,7573336,True,10.0,False,577.91,3
MigrosHemen,Cappy (33 Cl.),7170851,Tam,7580905,True,10.0,False,0.0,3
MigrosHemen,Thunder Burger (100 Gr.) Menü,7174765,Tam,7584966,True,10.0,False,450.41,3
MigrosHemen,Köz Patlıcanlı Burger (100 Gr.) Menü,7182263,Tam,7592931,True,10.0,False,403.66,3
MigrosHemen,Burgerator Burger (280 Gr.) Menü,7182479,Tam,7593153,True,10.0,False,577.91,3
MigrosHemen,Trüff Mantar Sos,7183084,Tam,7593780,True,10.0,False,16.91,3
MigrosHemen,Anadolu Burger (280 Gr.) Menü,7195601,Tam,7607185,True,10.0,False,620.41,3
MigrosHemen,Sucuklu Burger (100 Gr.) Menü,7197385,Tam,7609147,True,10.0,False,416.41,3
MigrosHemen,Anadolu Burger (200 Gr.) Menü,7220870,Tam,7632875,True,10.0,False,585.56,3
MigrosHemen,Mushroom Burger (200 Gr.) Menü,7222108,Tam,7634218,True,10.0,False,531.16,3
MigrosHemen,Sucuklu Burger (280 Gr.) Menü,7223664,Tam,7635822,True,10.0,False,594.91,3
MigrosHemen,Bbq Burger (140 Gr.) Menü,7223665,Tam,7635823,True,10.0,False,463.16,3
MigrosHemen,Köz Patlıcanlı Burger (280 Gr.) Menü,7223683,Tam,7635841,True,10.0,False,577.91,3
MigrosHemen,Hot Chili Burger (200 Gr.) Menü,7238801,Tam,7652488,True,10.0,False,592.86,3
MigrosHemen,Köz Patlıcanlı Burger (300 Gr.) Menü,7245184,Tam,7659298,True,10.0,False,758.41,3
MigrosHemen,Thunder Burger (200 Gr.) Menü,7263286,Tam,7678988,True,10.0,False,625.16,3
MigrosHemen,Mushroom Burger (280 Gr.) Menü,7309931,Tam,7727510,True,10.0,False,637.91,3
MigrosHemen,Bbq Burger (200 Gr.) Menü,7440789,Tam,7863418,True,10.0,False,574.16,3
MigrosHemen,Truffles Burger (300 Gr.) Menü,7462825,Tam,7886814,True,10.0,False,758.41,3
MigrosHemen,Anadolu Burger (300 Gr.) Menü,7471925,Tam,7896353,True,10.0,False,773.91,3
MigrosHemen,Mozarella Sticks,3358789,Tam,3576756,True,1.0,False,44.9,3
MigrosHemen,Mozarella Sticks,3358789,Tam,3576756,True,1.0,False,0.0,1
MigrosHemen,Mozarella Sticks,3358789,Tam,3576756,True,1.0,False,0.0,5
Restajet,Burgerator Burger Menü (280),4462830,Tam,4744801,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (280),4493281,Tam,4777029,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (280),4493282,Tam,4777030,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (280),4493283,Tam,4777031,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (280),4493287,Tam,4777035,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (280),4493288,Tam,4777036,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (100),4496992,Tam,4781008,True,10.0,False,214.9,3
Restajet,Burgerator Burger Menü (100),4548623,Tam,4836022,True,10.0,False,234.9,3
Restajet,Burgerator Burger Menü (100),4549010,Tam,4836486,True,10.0,False,234.9,3
Restajet,Burgerator Burger Menü (100),4555209,Tam,4842956,True,10.0,False,239.9,3
Restajet,Burgerator Burger Menü (140),4584349,Tam,4874118,True,10.0,False,274.9,3
Restajet,Coca Cola Şekersiz (330 ml.),4584350,Tam,4874119,True,10.0,False,0.0,3
Restajet,Anadolu Burger Menü (100),4646944,Tam,4940573,True,10.0,False,299.9,3
Restajet,Mushroom Burger Menü (100),4651930,Tam,4945894,True,10.0,False,274.9,3
Restajet,Mushroom Burger Menü (100),4651931,Tam,4945895,True,10.0,False,274.9,3
Restajet,Köz Patlıcanlı Burger Menü (100),4657163,Tam,4951425,True,10.0,False,274.9,3
Restajet,Triple Stack Burger Menü (300),4657164,Tam,4951426,True,10.0,False,399.9,3
Restajet,Burgerator Burger Menü (100),4683357,Tam,4979122,True,10.0,False,269.9,3
Restajet,Burgerator Burger Menü (100),4685649,Tam,4981510,True,10.0,False,269.9,3
Restajet,Coca Cola (330 ml),4759226,Tam,5058027,True,1.0,False,49.9,3
Restajet,FANTA,4759227,Tam,5058028,True,1.0,False,49.9,3
Restajet,SODA,4759228,Tam,5058029,True,1.0,False,19.9,3
Restajet,CAPPY VİŞNE,4759229,Tam,5058030,True,1.0,False,49.9,3
Restajet,ICE TEA LİMON,4759230,Tam,5058031,True,1.0,False,49.9,3
Restajet,Ayranı (250 ml),4759231,Tam,5058032,True,1.0,False,49.9,3
Restajet,SPRITE,4759232,Tam,5058033,True,1.0,False,49.9,3
Restajet,SU,4759233,Tam,5058034,True,1.0,False,14.9,3
Restajet,ICE TEA ŞEFTALİ,4759234,Tam,5058035,True,1.0,False,49.9,3
Restajet,CAPPY KARIŞIK,4759235,Tam,5058036,True,1.0,False,49.9,3
Restajet,CAPPY PORTAKAL,4759236,Tam,5058037,True,1.0,False,49.9,3
Restajet,CAPPY ŞEFTALİ,4759237,Tam,5058038,True,1.0,False,49.9,3
Restajet,ICE TEA MANGO,4759238,Tam,5058039,True,1.0,False,49.9,3
Restajet,İÇECEK İSTEMİYORUM,4759239,Tam,5058040,True,1.0,False,-13.0,3
Restajet,Fried Mozarella Balls,4759240,Tam,5058041,True,1.0,False,69.9,3
Restajet,Fried Cheddar Balls,4759241,Tam,5058042,True,1.0,False,69.9,3
Restajet,Soğan Halkası,4759242,Tam,5058043,True,1.0,False,69.9,3
Restajet,Fried Mashed Mozarella Balls with Jalapeno Balls,4759243,Tam,5058044,True,1.0,False,69.9,3
Restajet,Cajun Soslu Patates Kızartması,4759244,Tam,5058045,True,1.0,False,69.9,3
Restajet,Fried Mozarella Sticks,4759245,Tam,5058046,True,1.0,False,69.9,3
Restajet,Fried Cheddar Sticks,4759246,Tam,5058047,True,1.0,False,69.9,3
Restajet,Hot Chili Sos,4759247,Tam,5058048,True,1.0,False,9.9,3
Restajet,Ranch Sos,4759248,Tam,5058049,True,1.0,False,9.9,3
Restajet,BBQ Sos,4759249,Tam,5058050,True,1.0,False,9.9,3
Restajet,Ballı Hardal Sos,4759250,Tam,5058051,True,1.0,False,9.9,3
Restajet,Garlic Sos,4759251,Tam,5058052,True,1.0,False,9.9,3
Restajet,Extra Ketçap,4759252,Tam,5058053,True,1.0,False,2.0,3
Restajet,Extra Mayonez,4759253,Tam,5058054,True,1.0,False,2.0,3
Restajet,Extra Truff mantar sos,4759254,Tam,5058055,True,1.0,False,12.9,3
Restajet,Burgerator Burger Menü (100),4759255,Tam,5058056,True,1.0,False,279.9,3
Restajet,Burgerator Burger Menü (140),4759256,Tam,5058057,True,1.0,False,314.9,3
Restajet,Burgerator Burger Menü (200),4759257,Tam,5058058,True,1.0,False,339.9,3
Restajet,Burgerator Burger Menü (280),4759258,Tam,5058059,True,1.0,False,384.9,3
Restajet,BBQ Burger Menü (100),4759259,Tam,5058060,True,1.0,False,279.9,3
Restajet,BBQ Burger Menü (140),4759260,Tam,5058061,True,1.0,False,314.9,3
Restajet,BBQ Burger Menü (200),4759261,Tam,5058062,True,1.0,False,339.9,3
Restajet,BBQ Burger Menü (280),4759262,Tam,5058063,True,1.0,False,384.9,3
Restajet,Mushroom Burger Menü (100),4759263,Tam,5058064,True,1.0,False,284.9,3
Restajet,Mushroom Burger Menü (140),4759264,Tam,5058065,True,1.0,False,319.9,3
Restajet,Mushroom Burger Menü (200),4759265,Tam,5058066,True,1.0,False,354.9,3
Restajet,Mushroom Burger Menü (280),4759266,Tam,5058067,True,1.0,False,389.9,3
Restajet,Hot Chili Burger Menü (280),4759267,Tam,5058068,True,1.0,False,389.9,3
Restajet,Hot Chili Burger Menü (200),4759268,Tam,5058069,True,1.0,False,354.9,3
Restajet,Hot Chili Burger Menü (140),4759269,Tam,5058070,True,1.0,False,319.9,3
Restajet,Köz Patlıcanlı Burger Menü (280),4759271,Tam,5058072,True,1.0,False,389.9,3
Restajet,Köz Patlıcanlı Burger Menü (200),4759272,Tam,5058073,True,1.0,False,354.9,3
Restajet,Köz Patlıcanlı Burger Menü (140),4759273,Tam,5058074,True,1.0,False,319.9,3
Restajet,Köz Patlıcanlı Burger Menü (100),4759274,Tam,5058075,True,1.0,False,284.9,3
Restajet,Sucuklu Burger Menü (100),4759275,Tam,5058076,True,1.0,False,284.9,3
Restajet,Sucuklu Burger Menü (140),4759276,Tam,5058077,True,1.0,False,319.9,3
Restajet,Sucuklu Burger Menü (200),4759277,Tam,5058078,True,1.0,False,354.9,3
Restajet,Sucuklu Burger Menü (280),4759278,Tam,5058079,True,1.0,False,389.9,3
Restajet,Anadolu Burger Menü (100),4759279,Tam,5058080,True,1.0,False,319.9,3
Restajet,Anadolu Burger Menü (140),4759280,Tam,5058081,True,1.0,False,354.9,3
Restajet,Anadolu Burger Menü (200),4759281,Tam,5058082,True,1.0,False,389.9,3
Restajet,Anadolu Burger Menü (280),4759282,Tam,5058083,True,1.0,False,424.9,3
Restajet,Thunder Burger Menü (140),4759284,Tam,5058085,True,1.0,False,354.9,3
Restajet,Thunder Burger Menü (200),4759285,Tam,5058086,True,1.0,False,389.9,3
Restajet,Thunder Burger Menü (280),4759286,Tam,5058087,True,1.0,False,424.9,3
Restajet,Truffles Burger Menü (140),4759288,Tam,5058089,True,1.0,False,319.9,3
Restajet,Truffles Burger Menü (200),4759289,Tam,5058090,True,1.0,False,354.9,3
Restajet,Truffles Burger Menü (280),4759290,Tam,5058091,True,1.0,False,389.9,3
Restajet,Triple Stack Burger Menü (300),4759291,Tam,5058092,True,1.0,False,419.9,3
Restajet,Triple Stack Burger Menü (340),4759292,Tam,5058093,True,1.0,False,454.9,3
Restajet,Triple Stack Burger Menü (420),4759293,Tam,5058094,True,1.0,False,524.9,3
Restajet,Triple Stack Burger Menü (380),4759294,Tam,5058095,True,1.0,False,489.9,3
Restajet,Burgerator Burger Menü (100),4759337,Tam,5058143,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),4843316,Tam,5146274,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),4843317,Tam,5146275,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),4843318,Tam,5146276,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),4843319,Tam,5146277,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (140),4916895,Tam,5223254,True,10.0,False,314.9,3
Restajet,Mushroom Burger Menü (140),4916896,Tam,5223255,True,10.0,False,319.9,3
Restajet,Thunder Burger Menü (140),4916897,Tam,5223256,True,10.0,False,354.9,3
Restajet,Soğan Halkası,4916898,Tam,5223257,True,10.0,False,69.9,3
Restajet,Burgerator Burger Menü (140),4926521,Tam,5233541,True,10.0,False,314.9,3
Restajet,Truffles Burger Menü (140),4955266,Tam,5263548,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (100),4961971,Tam,5270722,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),4961972,Tam,5270723,True,10.0,False,279.9,3
Restajet,Anadolu Burger Menü (100),4961973,Tam,5270724,True,10.0,False,319.9,3
Restajet,Anadolu Burger Menü (100),4961974,Tam,5270725,True,10.0,False,319.9,3
Restajet,BBQ Burger Menü (100),4992881,Tam,5302623,True,10.0,False,279.9,3
Restajet,Anadolu Burger Menü (100),4997666,Tam,5307604,True,10.0,False,319.9,3
Restajet,Mushroom Burger Menü (200),4997667,Tam,5307605,True,10.0,False,354.9,3
Restajet,Fried Mozarella Sticks,4997668,Tam,5307606,True,10.0,False,69.9,3
Restajet,Ranch Sos,4997669,Tam,5307607,True,10.0,False,9.9,3
Restajet,Garlic Sos,4997670,Tam,5307608,True,10.0,False,9.9,3
Restajet,Burgerator Burger Menü (140),4998018,Tam,5307962,True,10.0,False,314.9,3
Restajet,BBQ Burger Menü (100),4998019,Tam,5307963,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),5018500,Tam,5328946,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),5018501,Tam,5328947,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (100),5021971,Tam,5332497,True,10.0,False,274.9,3
Restajet,Burgerator Burger Menü (100),5021972,Tam,5332498,True,10.0,False,274.9,3
Restajet,BBQ Burger Menü (100),5065319,Tam,5377669,True,10.0,False,279.9,3
Restajet,Anadolu Burger Menü (100),5065320,Tam,5377670,True,10.0,False,319.9,3
Restajet,Extra Truff mantar sos,5065321,Tam,5377671,True,10.0,False,12.9,3
Restajet,Anadolu Burger Menü (100),5079575,Tam,5392303,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (100),5081342,Tam,5394156,True,10.0,False,279.9,3
Restajet,Anadolu Burger Menü (100),5081343,Tam,5394157,True,10.0,False,319.9,3
Restajet,Burgerator Burger Menü (100),5081344,Tam,5394158,True,10.0,False,279.9,3
Restajet,Burgerator Burger Menü (140),5082251,Tam,5395098,True,10.0,False,314.9,3
Restajet,Burgerator Burger Menü (100),5093838,Tam,5407476,True,10.0,False,279.9,3
Restajet,Thunder Burger Menü (140),5093840,Tam,5407478,True,10.0,False,354.9,3
Restajet,Burgerator Burger Menü (100),5093841,Tam,5407479,True,10.0,False,279.9,3
Restajet,Thunder Burger Menü (140),5108618,Tam,5422953,True,10.0,False,354.9,3
Restajet,Burgerator Burger Menü (140),5116117,Tam,5430998,True,10.0,False,334.9,3
Restajet,Burgerator Burger Menü (100),5117136,Tam,5432066,True,10.0,False,299.9,3
Restajet,Burgerator Burger Menü (100),5138507,Tam,5454206,True,10.0,False,299.9,3
Restajet,Burgerator Burger Menü (100),5138508,Tam,5454207,True,10.0,False,299.9,3
Restajet,Burgerator Burger Menü (100),5138509,Tam,5454208,True,10.0,False,299.9,3
Restajet,Burgerator Burger Menü (140),5148978,Tam,5465173,True,10.0,False,334.9,3
Restajet,BBQ Burger Menü (140),5148979,Tam,5465174,True,10.0,False,334.9,3
Restajet,Burgerator Burger Menü (100),5148980,Tam,5465175,True,10.0,False,299.9,3
Restajet,Burgerator Burger Menü (100),5154443,Tam,5470918,True,10.0,False,298.9,3
Restajet,Burgerator Burger Menü (100),5154444,Tam,5470919,True,10.0,False,294.9,3
Restajet,Burgerator Burger Menü (100),5156160,Tam,5472735,True,10.0,False,307.9,3
